time_s,freq_hz,mode,battery_mw,soc_mwh
24.080000000000002,49.85690181895115,RECOVERY,79.50471767542592,500.6616960353678
24.09,49.856990288322784,RECOVERY,79.37430916654213,500.66146100265047
24.1,49.85707919904901,RECOVERY,79.24335521771934,500.66122635769665
24.11,49.85716854586834,RECOVERY,79.11186513870938,500.66099210209387
24.12,49.85725832344384,RECOVERY,78.97984833275729,500.66075823740186
24.13,49.85734852636784,RECOVERY,78.84731428890383,500.66052476515216
24.14,49.85743914916669,RECOVERY,78.71427257435084,500.660291686848
24.150000000000002,49.85753018630522,RECOVERY,78.58073282709847,500.6600590039641
24.16,49.85762163219133,RECOVERY,78.44670474864542,500.6598267179464
24.17,49.85771348118033,RECOVERY,78.31219809693964,500.65959483021203
24.18,49.857805727579226,RECOVERY,78.17722267948578,500.65936334214905
24.19,49.857898365650954,RECOVERY,78.04178834654661,500.65913225511633
24.2,49.85799138961849,RECOVERY,77.90590498459441,500.65890157044345
24.21,49.85808479366885,RECOVERY,77.7695825099183,500.6586712894307
24.22,49.85817857195703,RECOVERY,77.63283086235627,500.65844141334884
24.23,49.858272718609875,RECOVERY,77.49565999918298,500.6582119434392
24.240000000000002,49.85836722772976,RECOVERY,77.35807988925606,500.6579828809136
24.25,49.85846209339833,RECOVERY,77.22010050716251,500.65775422695435
24.26,49.85855730968001,RECOVERY,77.0817318277159,500.65752598271416
24.27,49.858652870625505,RECOVERY,76.94298382045284,500.6572981493162
24.28,49.858748770275206,RECOVERY,76.80386644436605,500.65707072785426
24.29,49.8588450026625,RECOVERY,76.66438964274948,500.6568437193926
24.3,49.85894156181696,RECOVERY,76.52456333826869,500.6566171249661
24.310000000000002,49.8590384417675,RECOVERY,76.38439742814238,500.65639094558037
24.32,49.859135636545446,RECOVERY,76.24390177940418,500.6561651822118
24.330000000000002,49.85923314018746,RECOVERY,76.1030862244496,500.65593983580766
24.34,49.85933094673845,RECOVERY,75.96196055666225,500.6557149072862
24.35,49.859429050254384,RECOVERY,75.82053452612892,500.6554903975368
24.36,49.85952744480494,RECOVERY,75.67881783566877,500.65526630742016
24.37,49.85962612447624,RECOVERY,75.53682013676617,500.65504263776836
24.38,49.85972508337334,RECOVERY,75.3945510258879,500.654819389385
24.39,49.859824315622724,RECOVERY,75.25202004076444,500.6545965630456
24.400000000000002,49.85992381537472,RECOVERY,75.1092366568805,500.6543741594975
24.41,49.860023576805816,RECOVERY,74.96621028410242,500.65415217946014
24.42,49.86012359412088,RECOVERY,74.82295026345184,500.65393062362546
24.43,49.86022386155537,RECOVERY,74.67946586394407,500.6537094926578
24.44,49.860324373377416,RECOVERY,74.53576627962254,500.6534887871944
24.45,49.86042512388985,RECOVERY,74.3918606266969,500.65326850784544
24.46,49.860526107432115,RECOVERY,74.24775794083573,500.65304865519425
24.47,49.860627318382235,RECOVERY,74.10346717448026,500.6528292297978
24.48,49.860728751158526,RECOVERY,73.9589971944533,500.6526102321868
24.490000000000002,49.86083040022138,RECOVERY,73.8143567795374,500.6523916628659
24.5,49.860932260074975,RECOVERY,73.66955461818479,500.65217352231406
24.51,49.86103432526879,RECOVERY,73.52459930647862,500.6519558109847
24.52,49.86113659039921,RECOVERY,73.37949934603247,500.65173852930616
24.53,49.861239050111,RECOVERY,73.23426314207943,500.6515216776819
24.54,49.86134169909867,RECOVERY,73.08889900171006,500.65130525649073
24.55,49.86144453210784,RECOVERY,72.94341513216722,500.6510892660872
24.560000000000002,49.86154754393654,RECOVERY,72.79781963919811,500.65087370680175
24.57,49.86165072943641,RECOVERY,72.65212052562306,500.65065857894126
24.580000000000002,49.861754083513866,RECOVERY,72.50632568994979,500.6504438827892
24.59,49.8618576011312,RECOVERY,72.36044292503234,500.6502296186059
24.6,49.861961277307635,RECOVERY,72.21447991690502,500.650015786629
24.61,49.86206510712031,RECOVERY,72.06844424367978,500.64980238707363
24.62,49.86216908570518,RECOVERY,71.92234337454664,500.6495894201328
24.63,49.86227320825796,RECOVERY,71.77618466881692,500.6493768859779
24.64,49.86237747003487,RECOVERY,71.62997537512801,500.6491647847586
24.650000000000002,49.86248186635346,RECOVERY,71.48372263067958,500.64895311660365
24.66,49.862586392593315,RECOVERY,71.33743346056038,500.6487418816208
24.67,49.862691044196694,RECOVERY,71.19111477719504,500.64853107989757
24.68,49.8627958166692,RECOVERY,71.04477337980059,500.6483207115011
24.69,49.8629007055803,RECOVERY,70.8984159539914,500.6481107764789
24.7,49.86300570656388,RECOVERY,70.75204907142275,500.647901274859
24.71,49.86311081531872,RECOVERY,70.6056791894823,500.6476922066503
24.72,49.863216027608885,RECOVERY,70.459312651138,500.64748357184277
24.73,49.863321339264175,RECOVERY,70.31295568473384,500.6472753704082
24.740000000000002,49.8634267461804,RECOVERY,70.16661440399015,500.64706760230007
24.75,49.863532244319735,RECOVERY,70.02029480794107,500.6468602674542
24.76,49.863637829710946,RECOVERY,69.87400278101609,500.64665336578895
24.77,49.863743498449615,RECOVERY,69.72774409316624,500.6464468972056
24.78,49.86384924669834,RECOVERY,69.58152440001503,500.6462408615887
24.79,49.86395507068682,RECOVERY,69.43534924314172,500.64603525880636
24.8,49.864060966712046,RECOVERY,69.28922405030966,500.6458300887106
24.810000000000002,49.86416693113827,RECOVERY,69.14315413588469,500.6456253511378
24.82,49.86427296039713,RECOVERY,68.99714470114904,500.64542104590885
24.830000000000002,49.864379050987544,RECOVERY,68.85120083486277,500.6452171728296
24.84,49.86448519947578,RECOVERY,68.70532751363183,500.6450137316911
24.85,49.86459140249529,RECOVERY,68.55952960257162,500.64481072227017
24.86,49.864697656746706,RECOVERY,68.41381185578636,500.64460814432937
24.87,49.8648039589976,RECOVERY,68.26817891711325,500.6444059976176
24.88,49.86491030608239,RECOVERY,68.12263532072126,500.64420428187026
24.89,49.86501669490217,RECOVERY,67.97718549183692,500.6440029968098
24.900000000000002,49.86512312242441,RECOVERY,67.83183374751921,500.64380214214566
24.91,49.86522958568277,RECOVERY,67.68658429745335,500.643601717575
24.92,49.86533608177681,RECOVERY,67.54144124476363,500.6434017227828
24.93,49.8654426078717,RECOVERY,67.39640858686438,500.64320215744215
24.94,49.86554916119786,RECOVERY,67.25149021639676,500.6430030212146
24.95,49.865655739050666,RECOVERY,67.10668992210626,500.64280431375056
24.96,49.865762338790034,RECOVERY,66.96201138982467,500.6426060346895
24.97,49.86586895784007,RECOVERY,66.81745820342134,500.6424081836602
24.98,49.8659755936886,RECOVERY,66.67303384587741,500.6422107602813
24.990000000000002,49.866082243886794,RECOVERY,66.52874170025144,500.64201376416116
25.0,49.866188906048656,RECOVERY,66.38458505078695,500.6418171948987
25.01,49.866295577850586,RECOVERY,66.24056708397829,500.64162105208317
25.02,49.86640225703088,RECOVERY,66.09669088967165,500.64142533529485
25.03,49.86650894138923,RECOVERY,65.95295946216295,500.64123004410504
25.04,49.86661562878615,RECOVERY,65.80937570142603,500.6410351780765
25.05,49.86672231714249,RECOVERY,65.66594241419303,500.6408407367636
25.060000000000002,49.86682900443886,RECOVERY,65.52266231513663,500.64064671971283
25.07,49.86693568871504,RECOVERY,65.37953802812389,500.6404531264628
25.080000000000002,49.86704236806938,RECOVERY,65.23657208738955,500.6402599565446
25.09,49.867149040658255,RECOVERY,65.09376693872358,500.64006720948214
25.1,49.867255704695395,RECOVERY,64.95112494077814,500.63987488479233
25.11,49.86736235845129,RECOVERY,64.8086483662551,500.63968298198535
25.12,49.86746900025254,RECOVERY,64.66633940317416,500.6394915005649
25.13,49.867575628481205,RECOVERY,64.52420015617386,500.63930044002836
25.14,49.86768224157416,RECOVERY,64.38223264773106,500.63910979986724
25.150000000000002,49.86778883802239,RECOVERY,64.24043881949841,500.6389195795673
25.16,49.86789541637039,RECOVERY,64.09882053352251,500.6387297786087
25.17,49.86800197521537,RECOVERY,63.95737957361724,500.6385403964664
25.18,49.868108513206664,RECOVERY,63.816117646598826,500.63835143261025
25.19,49.86821502904497,RECOVERY,63.6750363836096,500.6381628865053
25.2,49.86832152148163,RECOVERY,63.53413734145452,500.63797475761197
25.21,49.86842798931801,RECOVERY,63.393422003818614,500.6377870453863
25.22,49.86853443140463,RECOVERY,63.25289178269474,500.6375997492801
25.23,49.868640846640595,RECOVERY,63.1125480195888,500.63741286874136
25.240000000000002,49.86874723397274,RECOVERY,62.9723919868973,500.63722640321413
25.25,49.86885359239496,RECOVERY,62.83242488919388,500.637040352139
25.26,49.86895992094749,RECOVERY,62.692647864500344,500.63685471495313
25.27,49.8690662187161,RECOVERY,62.5530619856448,500.6366694910905
25.28,49.869172484831395,RECOVERY,62.41366826154773,500.6364846799822
25.29,49.86927871846806,RECOVERY,62.274467638511,500.6363002810563
25.3,49.86938491884411,RECOVERY,62.135461001509675,500.63611629373855
25.310000000000002,49.86949108522014,RECOVERY,61.99664917550518,500.635932717452
25.32,49.869597216898576,RECOVERY,61.85803292669611,500.6357495516176
25.330000000000002,49.86970331322292,RECOVERY,61.7196129638274,500.63556679565414
25.34,49.86980937357701,RECOVERY,61.581389939437315,500.6353844489784
25.35,49.86991539738425,RECOVERY,61.44336445116262,500.6352025110055
25.36,49.87002138410684,RECOVERY,61.305537042972325,500.63502098114895
25.37,49.870127333245115,RECOVERY,61.16790820638557,500.6348398588207
25.38,49.870233244336674,RECOVERY,61.03047838179393,500.6346591434315
25.39,49.87033911695572,RECOVERY,60.89324795962914,500.6344788343909
25.400000000000002,49.870444950712276,RECOVERY,60.756217281616756,500.6342989311074
25.41,49.87055074525145,RECOVERY,60.61938664199536,500.63411943298877
25.42,49.870656500252686,RECOVERY,60.48275628872016,500.63394033944184
25.43,49.870762215429046,RECOVERY,60.34632642464167,500.633761649873
25.44,49.87086789052645,RECOVERY,60.210097208723795,500.63358336368816
25.45,49.87097352532295,RECOVERY,60.074068757191206,500.63340548029277
25.46,49.87107911962802,RECOVERY,59.938241144716194,500.6332279990922
25.47,49.87118467328179,RECOVERY,59.8026144055715,500.63305091949155
25.48,49.87129018615437,RECOVERY,59.667188534740355,500.6328742408961
25.490000000000002,49.8713956581451,RECOVERY,59.531963489093336,500.63269796271123
25.5,49.871501089181855,RECOVERY,59.39693918846749,500.63252208434244
25.51,49.87160647922034,RECOVERY,59.26211551679414,500.6323466051957
25.52,49.871711828243384,RECOVERY,59.12749232316579,500.6321715246774
25.53,49.87181713626022,RECOVERY,58.993069422969675,500.63199684219444
25.54,49.871922403305824,RECOVERY,58.85884659889708,500.63182255715435
25.55,49.87202762944023,RECOVERY,58.72482360201034,500.63164866896545
25.560000000000002,49.872132814747836,RECOVERY,58.5910001528037,500.63147517703686
25.57,49.872237959336715,RECOVERY,58.457375942222214,500.63130208077865
25.580000000000002,49.87234306333798,RECOVERY,58.32395063266554,500.6311293796018
25.59,49.8724481269051,RECOVERY,58.19072385899522,500.63095707291853
25.6,49.872553150213264,RECOVERY,58.05769522950005,500.630785160142
25.61,49.8726581334587,RECOVERY,57.924864326918865,500.6306136406868
25.62,49.87276307685808,RECOVERY,57.792230709322745,500.6304425139688
25.63,49.87286798064784,RECOVERY,57.659793911117596,500.63027177940506
25.64,49.87297284508358,RECOVERY,57.52755344395143,500.63010143641435
25.650000000000002,49.87307767043943,RECOVERY,57.395508797634136,500.62993148441683
25.66,49.87318245700746,RECOVERY,57.263659440998325,500.6297619228342
25.67,49.87328720509702,RECOVERY,57.13200482287121,500.62959275108983
25.68,49.873391915034226,RECOVERY,57.00054437283557,500.62942396860876
25.69,49.873496587161284,RECOVERY,56.86927750217341,500.6292555748178
25.7,49.87360122183596,RECOVERY,56.73820360466156,500.6290875691456
25.71,49.87370581943099,RECOVERY,56.60732205741599,500.6289199510225
25.72,49.873810380333516,RECOVERY,56.47663222166893,500.6287527198809
25.73,49.87391490494451,RECOVERY,56.346133443629995,500.628585875155
25.740000000000002,49.874019393678246,RECOVERY,56.215825055218204,500.62841941628113
25.75,49.87412384696175,RECOVERY,56.085706374816155,500.62825334269746
25.76,49.874228265234244,RECOVERY,55.95577670809033,500.6280876538444
25.77,49.87433264894665,RECOVERY,55.82603534865646,500.62792234916424
25.78,49.87443699856106,RECOVERY,55.69648157882896,500.62775742810163
25.79,49.8745413145502,RECOVERY,55.56711467036584,500.62759289010324
25.8,49.87464559739698,RECOVERY,55.43793388509481,500.6274287346179
25.810000000000002,49.87474984759393,RECOVERY,55.30893847565848,500.6272649610967
25.82,49.8748540656428,RECOVERY,55.18012768612339,500.62710156899306
25.830000000000002,49.874958252053986,RECOVERY,55.05150075269054,500.62693855776246
25.84,49.87506240734616,RECOVERY,54.92305690425257,500.6267759268628
25.85,49.875166532045704,RECOVERY,54.79479536311386,500.6266136757543
25.86,49.87527062668636,RECOVERY,54.66671534551383,500.6264518038994
25.87,49.87537469180871,RECOVERY,54.53881606226917,500.62629031076295
25.88,49.87547872795978,RECOVERY,54.411096719333706,500.62612919581215
25.89,49.875582735692596,RECOVERY,54.283556518380806,500.6259684585166
25.900000000000002,49.87568671556576,RECOVERY,54.15619465734733,500.6258080983481
25.91,49.87579066814307,RECOVERY,54.02901033096557,500.62564811478103
25.92,49.87589459399307,RECOVERY,53.902002731300385,500.6254885072921
25.93,49.875998493688684,RECOVERY,53.77517104826566,500.6253292753604
25.94,49.876102367806844,RECOVERY,53.64851447010283,500.6251704184674
25.95,49.876206216928075,RECOVERY,53.52203218389097,500.62501193609705
25.96,49.87631004163616,RECOVERY,53.395723375993065,500.62485382773565
25.97,49.87641384251774,RECOVERY,53.26958723255125,500.62469609287194
25.98,49.876517620162005,RECOVERY,53.143622939901284,500.6245387309971
25.990000000000002,49.87662137516031,RECOVERY,53.01782968501867,500.62438174160457
26.0,49.876725108105866,RECOVERY,52.8922066559448,500.62422512419033
26.01,49.876828819593385,RECOVERY,52.766753042193024,500.6240688782528
26.02,49.87693251021877,RECOVERY,52.64146803515211,500.62391300329267
26.03,49.87703618057881,RECOVERY,52.51635082846126,500.62375749881306
26.04,49.87713983127088,RECOVERY,52.3914006183656,500.62360236431954
26.05,49.877243462892594,RECOVERY,52.2666166041376,500.62344759931995
26.060000000000002,49.877347076041566,RECOVERY,52.14199798836765,500.6232932033245
26.07,49.877450671315124,RECOVERY,52.01754397731228,500.6231391758459
26.080000000000002,49.87755424930999,RECOVERY,51.893253781265706,500.62298551639896
26.09,49.877657810622075,RECOVERY,51.769126614792555,500.622832224501
26.1,49.877761355846154,RECOVERY,51.64516169713753,500.6226792996716
26.11,49.87786488557567,RECOVERY,51.52135825242002,500.6225267414325
26.12,49.877968400402445,RECOVERY,51.397715509979946,500.62237454930806
26.13,49.878071900916474,RECOVERY,51.27423270461955,500.6222227228246
26.14,49.878175387705674,RECOVERY,51.15090907687733,500.6220712615107
26.150000000000002,49.87827886135566,RECOVERY,51.027743873283136,500.62192016489735
26.16,49.87838232244953,RECOVERY,50.90473634659446,500.6217694325176
26.17,49.87848577156767,RECOVERY,50.78188575602272,500.62161906390685
26.18,49.87858920928752,RECOVERY,50.65919136745775,500.6214690586025
26.19,49.87869263618339,RECOVERY,50.53665245370761,500.62131941614416
26.2,49.878796052826296,RECOVERY,50.4142682946356,500.62117013607366
26.21,49.878899459783746,RECOVERY,50.292038177413914,500.6210212179348
26.22,49.87900285761956,RECOVERY,50.16996139669141,500.6208726612736
26.23,49.87910624689371,RECOVERY,50.04803725476855,500.62072446563803
26.240000000000002,49.87920962816217,RECOVERY,49.926265061745845,500.6205766305782
26.25,49.87931300197673,RECOVERY,49.80464413570449,500.6204291556462
26.26,49.87941636888487,RECOVERY,49.683173802843974,500.6202820403961
26.27,49.879519729429575,RECOVERY,49.561853397635105,500.62013528438393
26.28,49.87962308414925,RECOVERY,49.44068226293021,500.6199888871677
26.29,49.879726433577545,RECOVERY,49.31965975011401,500.6198428483074
26.3,49.87982977824323,RECOVERY,49.19878521921163,500.6196971673648
26.310000000000002,49.879933118670095,RECOVERY,49.07805803897079,500.61955184390354
26.32,49.88003645537682,RECOVERY,48.957477587009556,500.6194068774892
26.330000000000002,49.880139788876846,RECOVERY,48.83704324988006,500.6192622676891
26.34,49.8802431196783,RECOVERY,48.71675442317277,500.6191180140724
26.35,49.880346448283866,RECOVERY,48.596610511578724,500.61897411621
26.36,49.88044977519073,RECOVERY,48.47661092895915,500.6188305736745
26.37,49.88055310089044,RECOVERY,48.356755098455665,500.61868738604016
26.38,49.880656425868835,RECOVERY,48.23704245250068,500.6185445528832
26.39,49.880759750606,RECOVERY,48.11747243288498,500.6184020737811
26.400000000000002,49.88086307557615,RECOVERY,47.99804449082464,500.61825994831327
26.41,49.880966401247576,RECOVERY,47.87875808696979,500.6181181760606
26.42,49.88106972808258,RECOVERY,47.75961269146213,500.6179767566055
26.43,49.88117305653739,RECOVERY,47.64060778397552,500.61783568953206
26.44,49.881276387062165,RECOVERY,47.52174285369057,500.6176949744257
26.45,49.88137972010085,RECOVERY,47.4030173993834,500.6175546108735
26.46,49.88148305609122,RECOVERY,47.28443092937498,500.6174145984639
26.47,49.88158639546478,RECOVERY,47.16598296156183,500.6172749367867
26.48,49.881689738646735,RECOVERY,47.04767302343825,500.6171356254333
26.490000000000002,49.88179308605598,RECOVERY,46.929500652053015,500.61699666399636
26.5,49.881896438105024,RECOVERY,46.81146539404721,500.6168580520698
26.51,49.8819997952,RECOVERY,46.69356680561055,500.616719789249
26.52,49.88210315774063,RECOVERY,46.57580445247811,500.61658187513046
26.53,49.8822065261202,RECOVERY,46.45817790989447,500.6164443093121
26.54,49.882309900725545,RECOVERY,46.340686762610126,500.616307091393
26.55,49.88241328193704,RECOVERY,46.22333060483725,500.6161702209735
26.560000000000002,49.88251667012859,RECOVERY,46.10610904022167,500.616033697655
26.57,49.88262006566761,RECOVERY,45.98902168180657,500.6158975210401
26.580000000000002,49.88272346891504,RECOVERY,45.87206815199624,500.61576169073254
26.59,49.88282688022535,RECOVERY,45.75524808247963,500.61562620633714
26.6,49.882930299946516,RECOVERY,45.638561114242314,500.61549106745974
26.61,49.883033728420045,RECOVERY,45.522006897457906,500.61535627370733
26.62,49.88313716598098,RECOVERY,45.40558509146802,500.61522182468775
26.63,49.88324061295794,RECOVERY,45.289295364690105,500.61508772000997
26.64,49.883344069673065,RECOVERY,45.17313739461338,500.6149539592838
26.650000000000002,49.88344753644211,RECOVERY,45.057110867667056,500.61482054212007
26.66,49.88355101357442,RECOVERY,44.94121547921647,500.61468746813046
26.67,49.88365450137296,RECOVERY,44.825450933447684,500.6145547369275
26.68,49.883758000134364,RECOVERY,44.709816943308205,500.61442234812466
26.69,49.883861510148925,RECOVERY,44.59431323045569,500.61429030133615
26.7,49.883965031700654,RECOVERY,44.478939525151354,500.614158596177
26.71,49.88406856506731,RECOVERY,44.36369556618539,500.614027232263
26.72,49.884172110520396,RECOVERY,44.248581100834336,500.6138962092108
26.73,49.88427566832526,RECOVERY,44.133595884715746,500.6137655266376
26.740000000000002,49.88437923874108,RECOVERY,44.01873968174617,500.61363518416147
26.75,49.88448282202094,RECOVERY,43.90401226404398,500.61350518140097
26.76,49.884586418411835,RECOVERY,43.78941341184832,500.61337551797544
26.77,49.88469002815475,RECOVERY,43.674942913407,500.61324619350484
26.78,49.884793651484685,RECOVERY,43.560600564911866,500.61311720760966
26.79,49.88489728863071,RECOVERY,43.446386170387434,500.6129885599111
26.8,49.88500093981603,RECOVERY,43.33229954158784,500.6128602500308
26.810000000000002,49.88510460525799,RECOVERY,43.2183404979411,500.61273227759096
26.82,49.88520828516818,RECOVERY,43.1045088664077,500.6126046422143
26.830000000000002,49.885311979752444,RECOVERY,42.990804481417825,500.61247734352406
26.84,49.88541568921097,RECOVERY,42.87722718473098,500.61235038114387
26.85,49.885519413738336,RECOVERY,42.763776825374016,500.6122237546979
26.86,49.88562315352353,RECOVERY,42.65045325954059,500.6120974638107
26.87,49.88572690875009,RECOVERY,42.53725635044452,500.6119715081072
26.88,49.88583067959607,RECOVERY,42.424185968266926,500.61184588721284
26.89,49.885934466234175,RECOVERY,42.311241990026,500.61172060075324
26.900000000000002,49.886038268831776,RECOVERY,42.198424299494015,500.61159564835447
26.91,49.88614208755099,RECOVERY,42.08573278706827,500.6114710296429
26.92,49.88624592254876,RECOVERY,41.97316734968124,500.6113467442453
26.93,49.88634977397688,RECOVERY,41.86072789068814,500.6112227917885
26.94,49.8864536419821,RECOVERY,41.748414319770305,500.61109917189987
26.95,49.88655752670615,RECOVERY,41.636226552839126,500.6109758842068
26.96,49.886661428285855,RECOVERY,41.524164511886795,500.61085292833707
26.97,49.88676534685316,RECOVERY,41.41222812493738,500.61073030391856
26.98,49.88686928253524,RECOVERY,41.30041732588332,500.6106080105794
26.990000000000002,49.8869732354545,RECOVERY,41.188732054445175,500.6104860479479
27.0,49.88707720572872,RECOVERY,41.077172256001674,500.61036441565255
27.01,49.887181193471086,RECOVERY,40.965737881527474,500.6102431133219
27.02,49.88728519879026,RECOVERY,40.85442888745515,500.6101221405848
27.03,49.88738922179045,RECOVERY,40.74324523559863,500.61000149707
27.04,49.88749326257149,RECOVERY,40.63218689303157,500.6098811824065
27.05,49.887597321228895,RECOVERY,40.52125383198912,500.60976119622336
27.060000000000002,49.88770139785395,RECOVERY,40.410446029755036,500.6096415381496
27.07,49.88780549253377,RECOVERY,40.299763468564606,500.60952220781445
27.080000000000002,49.887909605351375,RECOVERY,40.18920613549296,500.60940320484707
27.09,49.888013736385744,RECOVERY,40.07877402236663,500.6092845288767
27.1,49.88811788571192,RECOVERY,39.968467125637936,500.6091661795325
27.11,49.88822205340105,RECOVERY,39.858285446305274,500.60904815644375
27.12,49.888326239520474,RECOVERY,39.748228989796175,500.6089304592396
27.13,49.88843044413378,RECOVERY,39.63829776587366,500.6088130875493
27.14,49.888534667300895,RECOVERY,39.528491788535554,500.60869604100196
27.150000000000002,49.88863890907813,RECOVERY,39.41881107591439,500.60857931922664
27.16,49.8887431695183,RECOVERY,39.309255650155535,500.6084629218524
27.17,49.88884744867072,RECOVERY,39.199825537370586,500.6083468485081
27.18,49.88895174658134,RECOVERY,39.090520767479255,500.60823109882267
27.19,49.889056063292806,RECOVERY,38.98134137414901,500.60811567242484
27.2,49.88916039884447,RECOVERY,38.87228739472007,500.6080005689432
27.21,49.88926475327254,RECOVERY,38.76335887004191,500.6078857880064
27.22,49.88936912661012,RECOVERY,38.65455584443672,500.60777132924267
27.23,49.88947351888725,RECOVERY,38.54587836558899,500.6076571922803
27.240000000000002,49.88957793013101,RECOVERY,38.43732648445064,500.6075433767475
27.25,49.88968236036558,RECOVERY,38.32890025514669,500.60742988227213
27.26,49.889786809612296,RECOVERY,38.220599734903594,500.6073167084819
27.27,49.88989127788974,RECOVERY,38.11242498391916,500.60720385500446
27.28,49.88999576521376,RECOVERY,38.00437606533618,500.6070913214672
27.29,49.890100271597625,RECOVERY,37.89645304507675,500.6069791074973
27.3,49.8902047968321,RECOVERY,37.78865621844517,500.60686721272117
27.310000000000002,49.890309339081156,RECOVERY,37.68098755391975,500.60675563675926
27.32,49.8904138941282,RECOVERY,37.57345145652134,500.606644379219
27.330000000000002,49.89051845582516,RECOVERY,37.46605429028692,500.6065334396891
27.34,49.890623016539514,RECOVERY,37.35880390655892,500.6064228177348
27.35,49.890727567518205,RECOVERY,37.2517092611456,500.6063125128951
27.36,49.89083209918345,RECOVERY,37.144780104110765,500.6062025246798
27.37,49.89093660137295,RECOVERY,37.03802672883119,500.60609285256857
27.38,49.891041063534594,RECOVERY,36.931459769473655,500.6059834960093
27.39,49.89114547488391,RECOVERY,36.82509003802107,500.60587445441803
27.400000000000002,49.89124982453105,RECOVERY,36.71892839363651,500.6057657271786
27.41,49.89135410158293,RECOVERY,36.61298563828868,500.60565731364284
27.42,49.891458295224936,RECOVERY,36.507272433986856,500.60554921313104
27.43,49.89156239478616,RECOVERY,36.4017992374172,500.60544142493256
27.44,49.89166638979085,RECOVERY,36.29657624902317,500.6053339483065
27.45,49.89177026999892,RECOVERY,36.191613373574825,500.60522678248265
27.46,49.891874025437346,RECOVERY,36.0869201903416,500.6051199266624
27.47,49.89197764642418,RECOVERY,35.982505930874225,500.60501338001984
27.48,49.89208112358652,RECOVERY,35.878379463143936,500.6049071417028
27.490000000000002,49.89218444787366,RECOVERY,35.77454928063641,500.60480121083407
27.5,49.89228761056613,RECOVERY,35.671023495682384,500.60469558651215
27.51,49.89239060328159,RECOVERY,35.56780983602303,500.6045902678129
27.52,49.89249341797806,RECOVERY,35.464915644094575,500.60448525379036
27.53,49.892596046955035,RECOVERY,35.362347878416195,500.60438054347793
27.54,49.892698482852836,RECOVERY,35.2601131167834,500.60427613588956
27.55,49.89280071865064,RECOVERY,35.15821756073878,500.60417203002083
27.560000000000002,49.89290274766335,RECOVERY,35.05666704118666,500.6040682248501
27.57,49.89300456353759,RECOVERY,34.95546702483589,500.6039647193395
27.580000000000002,49.893106160247044,RECOVERY,34.85462262125747,500.603861512436
27.59,49.893207532087146,RECOVERY,34.75413859054983,500.60375860307255
27.6,49.89330867366943,RECOVERY,34.654019351260615,500.60365599016893
27.61,49.89340957991548,RECOVERY,34.554268988673826,500.6035536726329
27.62,49.89351024605068,RECOVERY,34.45489126320535,500.6034516493611
27.63,49.89361066759775,RECOVERY,34.35588961900326,500.60334991923986
27.64,49.89371084037015,RECOVERY,34.257267192533035,500.60324848114635
27.650000000000002,49.8938107604654,RECOVERY,34.15902682125215,500.6031473339492
27.66,49.893910424258394,RECOVERY,34.06117105219781,500.6030464765097
27.67,49.894009828394594,RECOVERY,33.96370215061362,500.60294590768217
27.68,49.89410896978336,RECOVERY,33.86662210839848,500.60284562631523
27.69,49.89420784559115,RECOVERY,33.769932652608034,500.60274563125233
27.7,49.89430645323489,RECOVERY,33.67363525370951,500.6026459213326
27.71,49.89440479037531,RECOVERY,33.57773113384802,500.6025464953915
27.72,49.89450285491041,RECOVERY,33.48222127487478,500.60244735226155
27.73,49.894600644968875,RECOVERY,33.38710642636026,500.6023484907731
27.740000000000002,49.89469815890375,RECOVERY,33.29238711335744,500.602249909755
27.75,49.894795395285975,RECOVERY,33.19806364415144,500.6021516080351
27.76,49.89489235289818,RECOVERY,33.10413611774781,500.60205358444097
27.77,49.8949890307285,RECOVERY,33.01060443128023,500.6019558378005
27.78,49.89508542796447,RECOVERY,32.91746828726279,500.6018583669425
27.79,49.89518154398696,RECOVERY,32.824727200736014,500.60176117069716
27.8,49.8952773783644,RECOVERY,32.732380506129594,500.6016642478966
27.810000000000002,49.89537293084682,RECOVERY,32.64042736418612,500.6015675973756
27.82,49.89546820136018,RECOVERY,32.54886676858321,500.6014712179717
27.830000000000002,49.89556319000078,RECOVERY,32.4576975524275,500.60137510852604
27.84,49.89565789702962,RECOVERY,32.36691839470971,500.6012792678836
27.85,49.895752322867054,RECOVERY,32.276527826490344,500.6011836948938
27.86,49.89584646808735,RECOVERY,32.186524237049085,500.60108838841074
27.87,49.89594033341351,RECOVERY,32.09690587979484,500.6009933472937
27.88,49.89603391971204,RECOVERY,32.00767087816901,500.60089857040754
27.89,49.896127227987904,RECOVERY,31.918817231271362,500.6008040566231
27.900000000000002,49.89622025937951,RECOVERY,31.830342819494867,500.60070980481737
27.91,49.89631301515389,RECOVERY,31.742245409865895,500.6006158138741
27.92,49.896405496701796,RECOVERY,31.65452266145625,500.60052208268377
27.93,49.89649770553305,RECOVERY,31.567172130476294,500.6004286101443
27.94,49.896589643271916,RECOVERY,31.48019127536109,500.6003353951611
27.95,49.89668131165253,RECOVERY,31.3935774617089,500.60024243664725
27.96,49.89677271251449,RECOVERY,31.307327967053283,500.600149733524
27.97,49.896863847798464,RECOVERY,31.22143998559082,500.6000572847209
27.98,49.89695471954192,RECOVERY,31.13591063273131,500.599965089176
27.990000000000002,49.89704532987492,RECOVERY,31.050736949558875,500.59987314583617
